"text","post_content","source_type"
"Une grande pensée aux familles car perdre un enfant c'est insupportable, deux familles brisées, condoléances aux familles","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/kjBf","post"
"oui  mes bizard","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Allez un déchet de plus, concours d’incompétence avec la préfète 😏","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"L'extrême droite et ses mesures inutiles 🙄","« Je ne vois comment ça pourrait trouver un début de réalisation ». La levée des couleurs dans les écoles voulue par Éric Ciotti ne pourra pas se faire, prévient Édouard Geffray","post"
"Association des Connards Consanguins Alcooliques 💩","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"A QUE JOHNNY ado. Et dehors à 20h....","Un adolescent de 14 ans meurt, percuté par un train à un passage à niveau","post"
"FOUTER LEU LA PAIE AUX ANIMAUX ILS SONT ÐEJA PÉRDU LEUR MAISONS ET NOURRITURES AVEC LES INSCENDITS J AI HONTE D ETRE HUMAIN👹","Un collectif d’associations de protection animale demande un report de l’ouverture de la chasse ainsi qu’un moratoire sur les zones brûlées. Les fédérations confirment qu’il n’y aura pas de coups de fusil sur les secteurs touchés par les incendies. Mais pas question de toucher à la date du 13 septembre","post"
"Va se retrouver avec la préfète 
Bel héritage encore 😡😡😡😡","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Bravo les cirques 🎪","La Mairie s’est opposée à l’installation du cirque sur un terrain des Servantes de Marie d’Anglet, au bord du BAB. La congrégation a déposé plainte contre Zavatta. Ce dernier a finalement obtenu une solution de l’État, sur le parking de la base navale de l’Adour","post"
"Odile Pringault il y a quand meme les assurances","Le Secours populaire lance un appel aux dons de bicyclettes, principalement destinées aux adolescents dont les familles ont été touchées par le mégafeu. L’objectif : leur permettre de retrouver le chemin du collège ou du lycée en toute autonomie","post"
"Jean Marc Lambert La faute à qui d'après vous ⁉️ 🤦🏻‍♀️ ""En France, il y a environ 350 à 500 élevages (cynégéculture) qui produisent chaque année de 10 à 20 millions d'animaux (et jusqu'à 30 millions selon les syndicats en incluant les œufs et poussins) destinés à être lâchés pour la chasse."" 🤮🤮🤬🤬🤬","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"Jeremy Herbelot mais faut arrêter de zoomer sur des cas exceptionnels, c'est ça donc le journalisme aujourd'hui ? 
À côté de ça un rapport à montrer que la fraude de la sécurité sociale venait des professionnels et cliniques privée en grande majorité","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"Annie Vaillant il était une fois le 7 octobre ... Le soleil se lève sur une planète encore méconnu du système solaire la terre... Les montagnes prennent forme peu à peu puis peu de temps après fut le temps de la création des mers et océans.
La terre jaillit du sol c'est c'est comme cela que fut crée le continent. 

 Et ainsi fut le premier jour de la Terre.","Cisjordanie : des dizaines de colons israéliens attaquent un village palestinien","post"
"Pas faux","À Bordeaux, joggeurs, skateurs ou adeptes du street workout investissent quais, parcs et équipements en accès libre. Un phénomène qu’André Suchet, enseignant-chercheur à l’Université de Bordeaux, invite à nuancer : plus qu’une explosion récente du sport dans l’espace public, il observe une transformation des lieux de pratique et rappelle que construire des équipements ne suffit pas à les rendre accessibles à tous","post"
"Il croit a saint Nicolas","Iran : le guide suprême appelle à l’unité entre pays musulmans contre les États-Unis et Israël","post"
"Ok Sandrine Rousseau","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Super boulot merci à vous","Les forces de l’ordre sont intervenues vendredi 28 août pour expulser six hommes qui abusaient de la faiblesse d’un habitant, dans un logement social de la rue Maubec. Ils forçaient l’hospitalité de cette personne fragile","post"
"Laurence Blaquet mon conjoint a reçu ses indemnités congés paternité aux 6 mois de mon fils, vous trouvez ça normal? Arrêtez un peu, même en anticipant on ne sort pas indemne de mois sans revenus. On cotise pour ça !","Nouveau congé de naissance : « Nous avons tapé dans nos économies », les premiers couacs du dispositif, avec des retards dans le versement des indemnités","post"
"🙏","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Caroline Eskenazi toi pas comprendre sens des phrases. Toi faire maligne mais en fait toi bête","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/kjBf","post"
"Merveilleux château","Lot-et-Garonne : le château de Bonaguil figure dans Mission Patrimoine de Stéphane Bern","post"
"Mdr en appel durcir la sanction cette fois-ci et enlever des points en plus","Le Stade toulousain, sanctionné en appel d’une amende de 2,725 millions d’euros pour des infractions au « salary cap », le plafond salarial en vigueur dans le Top 14, a annoncé « étudier les recours » possibles auprès des instances sportives et administratives","post"
"Encore une copine à Macron","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/GhGY","post"
"Hervé Dumas TROIS CANADERS EN TRIANGLE AURAIENT PU STOPPER LE DÉPART DU FEU DE SAUMOS ALORS POURQUOI AUCUN ORDRE","🔥 INCENDIE - « Avouez que c’était un échec » : au Porge face à la préfète, les sinistrés veulent ouvrir le temps des responsabilités
🔗https://l.sudouest.fr/YEDe","post"
"Kev Bmj alors ne généralisez pas je connais des gens qui ont un master et qui ne connaissent pas de période de chômage","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"❤️❤️❤️🙏","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"C est vrai on peux  oublier  cette trajetdit Diana  très belle femme","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Sandrine Cordier il y avait des taxes pollution ? Des taxes sur l’alcool et le tabac ? Répression routière ? 
Taxe foncière au même prix? Eau aussi ? Dans ma famille dans les années 90 un seul salaire, on vivait bien et même des vacances à la mer sans se priver. Si aujourd’hui on paie la facture d’hier.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Il voulait faire boire les chevaux","L’accident a eu lieu un peu après 18 h 30, dimanche 30 août. La victime s’en est sortie indemne","post"
"Sami Sami Hamak méfiez vous . Le téléphone peut sonner . Bien embêté sami 😅","Élection présidentielle 2027 : le patron du PS Olivier Faure officialise sa candidature","post"
"Sur le plan marchand, vous avez gagné certainement beaucoup d'argent... Sur le plan culturel, vous entretenez une ""culture"" décadente de masse sur fond de merde sonore, de défonce à l'alcool et autres drogues...","🎧🎶 Pour son passage à Pagaille, Charlotte de Witte a mis les Quinconces à genoux. Show laser et écrans LED, la trentenaire belge a dégainé un set sacrément musclé, sur fond d’appels à la « résistance » et à protéger « la culture club ». Ce samedi 29 août, la meilleure DJ techno au monde a confirmé devant le public bordelais son statut de véritable reine de la techno, avant l’arrivée de son confrère Boris Brejcha en clôture de festival.","post"
"🇩🇿❤️‍🩹💪🏼 force à vous mes frères mes sœurs et je présente mes condoléances à toutes les familles qui ont malheureusement perdu des proches et que les défunts reposent en paix . Qu’Allah vous facilite c’est tellement triste","Algérie : un deuil national de trois jours après des incendies qui ont fait 12 morts","post"
"Trop triste","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Belle promo","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"C'est pas possible d'être aussi bête","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %
🔗https://l.sudouest.fr/saSw","post"
"Il a été déclaré officiellement  qu'il n'y a eu aucune faute du conducteur de train.","Un adolescent de 14 ans meurt, percuté par un train à un passage à niveau","post"
"Des jeux intelligents rien dans la tête.","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Marlene Cormier  Faut peut être pas pousser !! Vous vous trompez,  la victime c'est Lyahna !!! Arrêtez de vous déculpabiliser les uns les autres même si vous n'êtes pas assez nombreux il y a quand même eu des failles dans votre système.","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Béranger de Roquefeuille serait-il à l'origine des Rockfeller ? certains guides le disaient d'autres démentaient...","Lot-et-Garonne : le château de Bonaguil figure dans Mission Patrimoine de Stéphane Bern","post"
"Rire c’est l’Europe qui le cherche 
Vraiment des faux Q","Russie : le patron de la CIA à Moscou pour dissuader Poutine d’attaquer l’Otan","post"
"Patricia Rieth les nouvelles générations ont compris que ça servait à rien de se sacrifier pour des tafs qui nous détruisent et qu'on a les outils technologiques et politiques pour tous travailler mieux et moins, allez tu peux retourner te faire exploiter si ça te manque bisous","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Ils n ont qu à  changer de métier au lieu de persister....nous aussi on a souffert, fonctionnaire  je suis allée  au boulot avec des anti depresseur alors que sur la boite de médocs c était marqué  conduite interdite et je conduisais toute ma vacation je faisais de la musique en dehors pour m aérer ; à  53 ans j ai fait 1 an de formation au CNED et j ai changé  de voie pour finalement faire de l intérim et j aurais dû  le faire bien plus plus tôt","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"La  question est-ce qu'ils ont récupéré l'argent des assurances des tours du World trade Center","États-Unis : la justice militaire américaine déclare irrecevables les aveux du cerveau présumé du 11-Septembre","post"
